site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
GUAT 11JAN20 2011.0527 55581 1619 4  -90.5  -2174 -0.653345   1613669  0.192584  1519  0.861477  0.0000 0.000769 0.000652 0.002789 -0.004660 -0.008780 -0.009268  14.5904043664  -90.5201825823  1519.86148
GUAT 11JAN21 2011.0554 55582 1619 5  -90.5  -2174 -0.653207   1613669  0.191461  1519  0.864797  0.0000 0.000761 0.000654 0.002787  0.009024 -0.055553  0.006674  14.5904043562  -90.5201825812  1519.86480
GUAT 11JAN22 2011.0582 55583 1619 6  -90.5  -2174 -0.654727   1613669  0.189729  1519  0.860911  0.0000 0.000777 0.000665 0.002826  0.002299 -0.032650  0.024350  14.5904043406  -90.5201825955  1519.86091
GUAT 11JAN23 2011.0609 55584 1620 0  -90.5  -2174 -0.652545   1613669  0.191728  1519  0.863807  0.0000 0.000772 0.000667 0.002812 -0.005514 -0.010029  0.031146  14.5904043586  -90.5201825754  1519.86381
GUAT 11JAN24 2011.0637 55585 1620 1  -90.5  -2174 -0.653442   1613669  0.188272  1519  0.857459  0.0000 0.000772 0.000668 0.002862  0.015335 -0.024832 -0.028624  14.5904043273  -90.5201825839  1519.85746
GUAT 11JAN25 2011.0664 55586 1620 2  -90.5  -2174 -0.654533   1613669  0.189976  1519  0.862072  0.0000 0.000770 0.000663 0.002814 -0.001725 -0.030445  0.017129  14.5904043427  -90.5201825942  1519.86207
GUAT 11JAN26 2011.0691 55587 1620 3  -90.5  -2174 -0.652949   1613669  0.188496  1519  0.853177  0.0000 0.000805 0.000694 0.002950  0.015004 -0.025848 -0.013462  14.5904043292  -90.5201825796  1519.85318
GUAT 11JAN27 2011.0719 55588 1620 4  -90.5  -2174 -0.652889   1613669  0.190586  1519  0.856841  0.0000 0.000786 0.000668 0.002862  0.020105 -0.029732 -0.011668  14.5904043481  -90.5201825792  1519.85684
GUAT 11JAN28 2011.0746 55589 1620 5  -90.5  -2174 -0.653224   1613669  0.191770  1519  0.859646  0.0000 0.000772 0.000671 0.002818  0.017915 -0.008193  0.040935  14.5904043587  -90.5201825825  1519.85965
GUAT 11JAN29 2011.0773 55590 1620 6  -90.5  -2174 -0.652923   1613669  0.190357  1519  0.857450  0.0000 0.000772 0.000658 0.002766  0.012251 -0.018603  0.023026  14.5904043459  -90.5201825798  1519.85745
GUAT 11JAN30 2011.0801 55591 1621 0  -90.5  -2174 -0.651440   1613669  0.190287  1519  0.860659  0.0000 0.000765 0.000663 0.002797  0.004988 -0.029077  0.003677  14.5904043453  -90.5201825662  1519.86066
GUAT 11JAN31 2011.0828 55592 1621 1  -90.5  -2174 -0.651014   1613669  0.192145  1519  0.868515  0.0000 0.000811 0.000675 0.002928  0.023867 -0.021052 -0.014716  14.5904043620  -90.5201825625  1519.86852
GUAT 11FEB01 2011.0856 55593 1621 2  -90.5  -2174 -0.649134   1613669  0.192603  1519  0.855517  0.0000 0.000789 0.000673 0.002894 -0.003881 -0.038632 -0.001263  14.5904043661  -90.5201825452  1519.85552
GUAT 11FEB02 2011.0883 55594 1621 3  -90.5  -2174 -0.650646   1613669  0.189590  1519  0.860367  0.0000 0.000796 0.000669 0.002889  0.007223 -0.006035 -0.014965  14.5904043388  -90.5201825594  1519.86037
GUAT 11FEB03 2011.0910 55595 1621 4  -90.5  -2174 -0.650104   1613669  0.189202  1519  0.854983  0.0000 0.000764 0.000664 0.002795  0.004706 -0.014881  0.003502  14.5904043353  -90.5201825545  1519.85498
GUAT 11FEB04 2011.0938 55596 1621 5  -90.5  -2174 -0.652023   1613669  0.189463  1519  0.854084  0.0000 0.000767 0.000660 0.002781  0.017717 -0.024391 -0.005030  14.5904043376  -90.5201825725  1519.85408
GUAT 11FEB05 2011.0965 55597 1621 6  -90.5  -2174 -0.650730   1613669  0.188559  1519  0.860524  0.0000 0.000782 0.000661 0.002804 -0.010749  0.006492 -0.010063  14.5904043294  -90.5201825606  1519.86052
GUAT 11FEB06 2011.0992 55598 1622 0  -90.5  -2174 -0.651571   1613669  0.188441  1519  0.858265  0.0000 0.000781 0.000676 0.002853  0.013129 -0.022147 -0.004221  14.5904043283  -90.5201825686  1519.85827
GUAT 11FEB07 2011.1020 55599 1622 1  -90.5  -2174 -0.652310   1613669  0.190532  1519  0.854347  0.0000 0.000803 0.000665 0.002872  0.000664  0.015027  0.001718  14.5904043471  -90.5201825756  1519.85435
GUAT 11FEB08 2011.1047 55600 1622 2  -90.5  -2174 -0.652232   1613669  0.189905  1519  0.856767  0.0000 0.000797 0.000672 0.002903  0.002441 -0.024156 -0.021555  14.5904043414  -90.5201825750  1519.85677
GUAT 11FEB09 2011.1075 55601 1622 3  -90.5  -2174 -0.651181   1613669  0.189322  1519  0.858927  0.0000 0.000811 0.000688 0.002990  0.019534 -0.044300  0.000600  14.5904043361  -90.5201825655  1519.85893
GUAT 11FEB10 2011.1102 55602 1622 4  -90.5  -2174 -0.652007   1613669  0.191556  1519  0.854786  0.0000 0.000778 0.000654 0.002815  0.018720 -0.049889 -0.029413  14.5904043563  -90.5201825733  1519.85479
GUAT 11FEB11 2011.1129 55603 1622 5  -90.5  -2174 -0.650007   1613669  0.190215  1519  0.860367  0.0000 0.000789 0.000664 0.002853 -0.003262 -0.011823 -0.023875  14.5904043441  -90.5201825549  1519.86037
GUAT 11FEB12 2011.1157 55604 1622 6  -90.5  -2174 -0.650922   1613669  0.189148  1519  0.855840  0.0000 0.000795 0.000667 0.002916 -0.001302 -0.031198 -0.031132  14.5904043344  -90.5201825635  1519.85584
GUAT 11FEB13 2011.1184 55605 1623 0  -90.5  -2174 -0.650586   1613669  0.188371  1519  0.854829  0.0000 0.000779 0.000662 0.002853 -0.000495 -0.042856 -0.023789  14.5904043273  -90.5201825606  1519.85483
GUAT 11FEB14 2011.1211 55606 1623 1  -90.5  -2174 -0.649378   1613669  0.190167  1519  0.860546  0.0000 0.000784 0.000663 0.002867 -0.018080 -0.031572  0.016636  14.5904043435  -90.5201825495  1519.86055
GUAT 11FEB15 2011.1239 55607 1623 2  -90.5  -2174 -0.649830   1613669  0.192893  1519  0.859559  0.0000 0.000794 0.000692 0.003031 -0.041627  0.006868 -0.031206  14.5904043681  -90.5201825539  1519.85956
GUAT 11FEB16 2011.1266 55608 1623 3  -90.5  -2174 -0.647953   1613669  0.188944  1519  0.859054  0.0000 0.000810 0.000693 0.003063 -0.040038  0.047970 -0.070898  14.5904043324  -90.5201825366  1519.85905
GUAT 11FEB17 2011.1294 55609 1623 4  -90.5  -2174 -0.649247   1613669  0.189603  1519  0.860925  0.0000 0.000819 0.000686 0.003008 -0.016358  0.013182  0.004149  14.5904043383  -90.5201825488  1519.86093
GUAT 11FEB18 2011.1321 55610 1623 5  -90.5  -2174 -0.647077   1613669  0.191544  1519  0.872479  0.0000 0.000797 0.000668 0.002914 -0.007919 -0.039459 -0.022599  14.5904043558  -90.5201825288  1519.87248
GUAT 11FEB19 2011.1348 55611 1623 6  -90.5  -2174 -0.649339   1613669  0.191369  1519  0.861640  0.0000 0.000787 0.000679 0.002915 -0.027984 -0.011437  0.014644  14.5904043542  -90.5201825500  1519.86164
GUAT 11FEB20 2011.1376 55612 1624 0  -90.5  -2174 -0.647718   1613669  0.190671  1519  0.862793  0.0000 0.000777 0.000674 0.002882 -0.012831 -0.041428  0.006914  14.5904043478  -90.5201825351  1519.86279
GUAT 11FEB21 2011.1403 55613 1624 1  -90.5  -2174 -0.646242   1613669  0.190109  1519  0.862082  0.0000 0.000811 0.000681 0.002946 -0.033486  0.035641 -0.014272  14.5904043427  -90.5201825215  1519.86208
GUAT 11FEB22 2011.1431 55614 1624 2  -90.5  -2174 -0.648988   1613669  0.189832  1519  0.862963  0.0000 0.000836 0.000687 0.003009 -0.026804 -0.020643  0.002162  14.5904043402  -90.5201825472  1519.86296
GUAT 11FEB23 2011.1458 55615 1624 3  -90.5  -2174 -0.648006   1613669  0.191434  1519  0.850695  0.0000 0.000824 0.000705 0.003084 -0.027161 -0.022155  0.023895  14.5904043546  -90.5201825382  1519.85070
GUAT 11FEB24 2011.1485 55616 1624 4  -90.5  -2174 -0.648377   1613669  0.190807  1519  0.864596  0.0000 0.000808 0.000682 0.002953 -0.016262  0.026119  0.004548  14.5904043489  -90.5201825418  1519.86460
GUAT 11FEB25 2011.1513 55617 1624 5  -90.5  -2174 -0.647842   1613669  0.189834  1519  0.859412  0.0000 0.000789 0.000674 0.002897 -0.020997 -0.013098 -0.035837  14.5904043401  -90.5201825370  1519.85941
GUAT 11FEB26 2011.1540 55618 1624 6  -90.5  -2174 -0.649385   1613669  0.189840  1519  0.858390  0.0000 0.000800 0.000685 0.002993 -0.028786 -0.002995 -0.022008  14.5904043401  -90.5201825515  1519.85839
GUAT 11FEB27 2011.1567 55619 1625 0  -90.5  -2174 -0.651463   1613669  0.190566  1519  0.867303  0.0000 0.000784 0.000668 0.002858 -0.019582  0.001305  0.012354  14.5904043466  -90.5201825710  1519.86730
GUAT 11FEB28 2011.1595 55620 1625 1  -90.5  -2174 -0.650211   1613669  0.190125  1519  0.862148  0.0000 0.000810 0.000677 0.002963 -0.009305  0.002870 -0.015103  14.5904043426  -90.5201825595  1519.86215
GUAT 11MAR01 2011.1622 55621 1625 2  -90.5  -2174 -0.654647   1613669  0.189504  1519  0.865125  0.0000 0.000806 0.000708 0.003016 -0.025320 -0.001039  0.042549  14.5904043369  -90.5201826008  1519.86513
GUAT 11MAR02 2011.1650 55622 1625 3  -90.5  -2174 -0.652195   1613669  0.187375  1519  0.864619  0.0000 0.000813 0.000697 0.003036 -0.033862  0.005451  0.017210  14.5904043176  -90.5201825782  1519.86462
GUAT 11MAR03 2011.1677 55623 1625 4  -90.5  -2174 -0.650841   1613669  0.189236  1519  0.849519  0.0000 0.000928 0.000785 0.003332 -0.018665 -0.008408 -0.037503  14.5904043344  -90.5201825658  1519.84952
GUAT 11MAR09 2011.1841 55629 1626 3  -90.5  -2174 -0.652411   1613669  0.191026  1519  0.862101  0.0000 0.000775 0.000680 0.002885 -0.007854 -0.019891  0.026285  14.5904043503  -90.5201825814  1519.86210
GUAT 11MAR10 2011.1869 55630 1626 4  -90.5  -2174 -0.649600   1613669  0.188601  1519  0.855426  0.0000 0.000819 0.000704 0.003115 -0.050459  0.012600 -0.060446  14.5904043284  -90.5201825555  1519.85543
GUAT 11MAR11 2011.1896 55631 1626 5  -90.5  -2174 -0.651870   1613669  0.188603  1519  0.862857  0.0000 0.000789 0.000720 0.002994 -0.037081 -0.011353  0.052964  14.5904043283  -90.5201825767  1519.86286
GUAT 11MAR12 2011.1923 55632 1626 6  -90.5  -2174 -0.650453   1613669  0.190437  1519  0.852369  0.0000 0.000784 0.000685 0.002848 -0.028890 -0.006412 -0.006324  14.5904043449  -90.5201825637  1519.85237
GUAT 11MAR13 2011.1951 55633 1627 0  -90.5  -2174 -0.651066   1613669  0.189841  1519  0.858817  0.0000 0.000794 0.000685 0.002912 -0.037201  0.050738 -0.017181  14.5904043394  -90.5201825695  1519.85882
GUAT 11MAR14 2011.1978 55634 1627 1  -90.5  -2174 -0.651335   1613669  0.191994  1519  0.861223  0.0000 0.000830 0.000692 0.003056 -0.030369  0.038578 -0.003188  14.5904043589  -90.5201825722  1519.86122
GUAT 11MAR15 2011.2005 55635 1627 2  -90.5  -2174 -0.649147   1613669  0.191300  1519  0.853121  0.0000 0.000781 0.000677 0.002887 -0.026431 -0.007912  0.003120  14.5904043525  -90.5201825520  1519.85312
GUAT 11MAR16 2011.2033 55636 1627 3  -90.5  -2174 -0.648546   1613669  0.188552  1519  0.857945  0.0000 0.000818 0.000678 0.002981 -0.008314  0.031826 -0.008959  14.5904043277  -90.5201825466  1519.85794
GUAT 11MAR17 2011.2060 55637 1627 4  -90.5  -2174 -0.650073   1613669  0.188806  1519  0.856997  0.0000 0.000818 0.000677 0.002952 -0.041164  0.015393 -0.012825  14.5904043299  -90.5201825610  1519.85700
GUAT 11MAR18 2011.2088 55638 1627 5  -90.5  -2174 -0.650930   1613669  0.187077  1519  0.859984  0.0000 0.000783 0.000675 0.002876  0.013916  0.036200  0.003563  14.5904043142  -90.5201825691  1519.85998
GUAT 11MAR19 2011.2115 55639 1627 6  -90.5  -2174 -0.651815   1613669  0.189346  1519  0.856719  0.0000 0.000769 0.000675 0.002899 -0.017051  0.012279  0.031760  14.5904043347  -90.5201825774  1519.85672
GUAT 11MAR20 2011.2142 55640 1628 0  -90.5  -2174 -0.649172   1613669  0.187757  1519  0.852143  0.0000 0.000759 0.000653 0.002744 -0.027201 -0.000461 -0.014539  14.5904043203  -90.5201825531  1519.85214
GUAT 11MAR21 2011.2170 55641 1628 1  -90.5  -2174 -0.651892   1613669  0.188173  1519  0.855942  0.0000 0.000802 0.000680 0.002962 -0.021832  0.002985  0.015847  14.5904043240  -90.5201825785  1519.85594
GUAT 11MAR22 2011.2197 55642 1628 2  -90.5  -2174 -0.649776   1613669  0.189177  1519  0.853021  0.0000 0.000823 0.000702 0.003012 -0.035085  0.020873  0.027429  14.5904043330  -90.5201825590  1519.85302
GUAT 11MAR23 2011.2225 55643 1628 3  -90.5  -2174 -0.651067   1613669  0.191291  1519  0.858178  0.0000 0.000796 0.000697 0.002934 -0.050731 -0.005574  0.054778  14.5904043521  -90.5201825712  1519.85818
GUAT 11MAR24 2011.2252 55644 1628 4  -90.5  -2174 -0.650668   1613669  0.191463  1519  0.862090  0.0000 0.000779 0.000683 0.002844 -0.049856 -0.002916 -0.007948  14.5904043536  -90.5201825676  1519.86209
GUAT 11MAR25 2011.2279 55645 1628 5  -90.5  -2174 -0.651558   1613669  0.190535  1519  0.860143  0.0000 0.000807 0.000712 0.003012 -0.016224 -0.007860  0.020625  14.5904043452  -90.5201825760  1519.86014
GUAT 11MAR26 2011.2307 55646 1628 6  -90.5  -2174 -0.648821   1613669  0.189182  1519  0.860287  0.0000 0.000801 0.000702 0.002949 -0.057852  0.024037  0.044847  14.5904043329  -90.5201825508  1519.86029
GUAT 11MAR27 2011.2334 55647 1629 0  -90.5  -2174 -0.650206   1613669  0.191849  1519  0.855882  0.0000 0.000781 0.000703 0.002937 -0.014070  0.015940  0.065048  14.5904043570  -90.5201825638  1519.85588
GUAT 11MAR28 2011.2361 55648 1629 1  -90.5  -2174 -0.648290   1613669  0.190112  1519  0.860696  0.0000 0.000781 0.000674 0.002828 -0.024134 -0.000059  0.017131  14.5904043412  -90.5201825462  1519.86070
GUAT 11APR07 2011.2635 55658 1630 4  -90.5  -2174 -0.651594   1613669  0.189217  1519  0.863213  0.0000 0.000810 0.000693 0.002973 -0.028311  0.019356  0.011657  14.5904043327  -90.5201825784  1519.86321
GUAT 11APR08 2011.2663 55659 1630 5  -90.5  -2174 -0.652814   1613669  0.192772  1519  0.857539  0.0000 0.000828 0.000708 0.003063 -0.025098  0.054819  0.058139  14.5904043648  -90.5201825899  1519.85754
GUAT 11APR09 2011.2690 55660 1630 6  -90.5  -2174 -0.648584   1613669  0.189156  1519  0.863529  0.0000 0.000805 0.000689 0.002985 -0.035515 -0.047384 -0.005766  14.5904043321  -90.5201825508  1519.86353
GUAT 11APR10 2011.2717 55661 1631 0  -90.5  -2174 -0.649024   1613669  0.188307  1519  0.852992  0.0000 0.000838 0.000714 0.003055 -0.023429  0.044395  0.016524  14.5904043244  -90.5201825551  1519.85299
GUAT 11APR11 2011.2745 55662 1631 1  -90.5  -2174 -0.652046   1613669  0.188931  1519  0.856742  0.0000 0.000832 0.000706 0.003039  0.009476  0.008172  0.028048  14.5904043300  -90.5201825833  1519.85674
GUAT 11APR12 2011.2772 55663 1631 2  -90.5  -2174 -0.648703   1613669  0.188015  1519  0.854930  0.0000 0.000837 0.000731 0.003100 -0.016897  0.011269  0.067286  14.5904043217  -90.5201825524  1519.85493
GUAT 11APR16 2011.2882 55667 1631 6  -90.5  -2174 -0.646918   1613669  0.189090  1519  0.863817  0.0000 0.000807 0.000711 0.003045 -0.017867  0.035408 -0.013287  14.5904043312  -90.5201825365  1519.86382
GUAT 11APR19 2011.2964 55670 1632 2  -90.5  -2174 -0.650229   1613669  0.187709  1519  0.858445  0.0000 0.000799 0.000701 0.003011 -0.004184  0.020764  0.044306  14.5904043186  -90.5201825677  1519.85844
GUAT 11APR20 2011.2991 55671 1632 3  -90.5  -2174 -0.649175   1613669  0.187774  1519  0.854835  0.0000 0.000788 0.000674 0.002865 -0.030536  0.057626  0.001081  14.5904043191  -90.5201825581  1519.85483
GUAT 11APR21 2011.3018 55672 1632 4  -90.5  -2174 -0.651083   1613669  0.187599  1519  0.859856  0.0000 0.000785 0.000690 0.002919 -0.032314  0.007008 -0.004513  14.5904043175  -90.5201825760  1519.85986
GUAT 11APR22 2011.3046 55673 1632 5  -90.5  -2174 -0.650000   1613669  0.187869  1519  0.867313  0.0000 0.000787 0.000689 0.002930 -0.018769  0.050158  0.023260  14.5904043199  -90.5201825661  1519.86731
GUAT 11APR23 2011.3073 55674 1632 6  -90.5  -2174 -0.649613   1613669  0.188554  1519  0.862485  0.0000 0.000779 0.000680 0.002896 -0.029675  0.048415 -0.001478  14.5904043261  -90.5201825626  1519.86249
GUAT 11APR28 2011.3210 55679 1633 4  -90.5  -2174 -0.646373   1613669  0.189402  1519  0.864463  0.0000 0.001110 0.000932 0.003977 -0.044251  0.058372 -0.009688  14.5904043335  -90.5201825334  1519.86446
GUAT 11APR29 2011.3238 55680 1633 5  -90.5  -2174 -0.645642   1613669  0.187742  1519  0.871277  0.0000 0.001123 0.000951 0.004137 -0.050398  0.059843 -0.044572  14.5904043185  -90.5201825268  1519.87128
GUAT 11MAY04 2011.3374 55685 1634 3  -90.5  -2174 -0.650697   1613669  0.188716  1519  0.873361  0.0000 0.000896 0.000774 0.003303 -0.039284  0.016404  0.024708  14.5904043270  -90.5201825745  1519.87336
GUAT 11MAY05 2011.3402 55686 1634 4  -90.5  -2174 -0.650729   1613669  0.190294  1519  0.868391  0.0000 0.000771 0.000672 0.002826 -0.033577  0.027939 -0.029072  14.5904043413  -90.5201825749  1519.86839
GUAT 11MAY06 2011.3429 55687 1634 5  -90.5  -2174 -0.652969   1613669  0.189540  1519  0.864669  0.0000 0.000792 0.000691 0.002933 -0.031822  0.041734 -0.019019  14.5904043344  -90.5201825959  1519.86467
GUAT 11MAY07 2011.3457 55688 1634 6  -90.5  -2174 -0.651974   1613669  0.189371  1519  0.868675  0.0000 0.000792 0.000690 0.002914 -0.041870  0.030007  0.010203  14.5904043328  -90.5201825868  1519.86868
GUAT 11MAY08 2011.3484 55689 1635 0  -90.5  -2174 -0.652132   1613669  0.191219  1519  0.869897  0.0000 0.000784 0.000667 0.002828 -0.031960  0.044664 -0.041686  14.5904043495  -90.5201825884  1519.86990
GUAT 11MAY09 2011.3511 55690 1635 1  -90.5  -2174 -0.651839   1613669  0.190924  1519  0.875677  0.0000 0.000796 0.000678 0.002881 -0.035624  0.017123 -0.041063  14.5904043468  -90.5201825859  1519.87568
GUAT 11MAY10 2011.3539 55691 1635 2  -90.5  -2174 -0.651985   1613669  0.190196  1519  0.871008  0.0000 0.000807 0.000690 0.002951  0.012942  0.035722 -0.011364  14.5904043402  -90.5201825874  1519.87101
GUAT 11MAY11 2011.3566 55692 1635 3  -90.5  -2174 -0.650291   1613669  0.190468  1519  0.872697  0.0000 0.000789 0.000669 0.002875 -0.020506  0.028217 -0.005377  14.5904043426  -90.5201825718  1519.87270
GUAT 11MAY12 2011.3593 55693 1635 4  -90.5  -2174 -0.648983   1613669  0.191011  1519  0.860932  0.0000 0.000771 0.000662 0.002819 -0.034382  0.012424 -0.049972  14.5904043474  -90.5201825599  1519.86093
GUAT 11MAY13 2011.3621 55694 1635 5  -90.5  -2174 -0.651025   1613669  0.190044  1519  0.863553  0.0000 0.000797 0.000679 0.002957 -0.018193  0.008389 -0.075175  14.5904043387  -90.5201825790  1519.86355
GUAT 11MAY14 2011.3648 55695 1635 6  -90.5  -2174 -0.651715   1613669  0.189128  1519  0.868240  0.0000 0.000810 0.000719 0.003052 -0.002088  0.048691  0.017225  14.5904043303  -90.5201825855  1519.86824
GUAT 11MAY15 2011.3676 55696 1636 0  -90.5  -2174 -0.649968   1613669  0.190195  1519  0.862105  0.0000 0.000805 0.000684 0.002973 -0.014515  0.072035 -0.039705  14.5904043399  -90.5201825695  1519.86210
GUAT 11MAY16 2011.3703 55697 1636 1  -90.5  -2174 -0.649938   1613669  0.189609  1519  0.862516  0.0000 0.000799 0.000684 0.002960 -0.004170  0.018289 -0.052686  14.5904043346  -90.5201825693  1519.86252
GUAT 11MAY17 2011.3730 55698 1636 2  -90.5  -2174 -0.649576   1613669  0.190588  1519  0.869103  0.0000 0.000799 0.000689 0.002944 -0.028726  0.083878 -0.037157  14.5904043434  -90.5201825662  1519.86910
GUAT 11MAY18 2011.3758 55699 1636 3  -90.5  -2174 -0.653569   1613669  0.191010  1519  0.876389  0.0000 0.000795 0.000702 0.002994 -0.032648  0.042734 -0.030384  14.5904043472  -90.5201826034  1519.87639
GUAT 11MAY19 2011.3785 55700 1636 4  -90.5  -2174 -0.650965   1613669  0.189471  1519  0.870142  0.0000 0.000781 0.000676 0.002870 -0.010954  0.024585 -0.047341  14.5904043332  -90.5201825794  1519.87014
GUAT 11MAY20 2011.3812 55701 1636 5  -90.5  -2174 -0.651309   1613669  0.188172  1519  0.872517  0.0000 0.000797 0.000677 0.002922 -0.028218  0.045829 -0.051716  14.5904043214  -90.5201825827  1519.87252
GUAT 11MAY21 2011.3840 55702 1636 6  -90.5  -2174 -0.651214   1613669  0.187377  1519  0.866545  0.0000 0.000817 0.000722 0.003112 -0.026218 -0.013593 -0.036801  14.5904043142  -90.5201825820  1519.86655
GUAT 11MAY22 2011.3867 55703 1637 0  -90.5  -2174 -0.651315   1613669  0.190132  1519  0.876406  0.0000 0.000814 0.000732 0.003151 -0.020546  0.024686 -0.012874  14.5904043391  -90.5201825831  1519.87641
GUAT 11MAY23 2011.3895 55704 1637 1  -90.5  -2174 -0.652798   1613669  0.188689  1519  0.865664  0.0000 0.000814 0.000720 0.003068 -0.029229  0.050136 -0.009031  14.5904043260  -90.5201825970  1519.86566
GUAT 11MAY24 2011.3922 55705 1637 2  -90.5  -2174 -0.653329   1613669  0.188328  1519  0.869744  0.0000 0.000784 0.000675 0.002905 -0.010751  0.017081 -0.071147  14.5904043227  -90.5201826021  1519.86974
GUAT 11MAY25 2011.3949 55706 1637 3  -90.5  -2174 -0.653011   1613669  0.189390  1519  0.866990  0.0000 0.000780 0.000689 0.002881 -0.031648  0.056440 -0.016520  14.5904043322  -90.5201825993  1519.86699
GUAT 11MAY26 2011.3977 55707 1637 4  -90.5  -2174 -0.650869   1613669  0.188331  1519  0.872141  0.0000 0.000823 0.000706 0.003066 -0.033385  0.059384 -0.048185  14.5904043226  -90.5201825796  1519.87214
